,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,118.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
1,rsmax2,fast.iamb,mi,0.01,hc,bic,118.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,138.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,138.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
4,rsmax2,fast.iamb,mi,0.05,hc,bde,118.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
5,rsmax2,fast.iamb,mi,0.05,hc,bic,118.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,138.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,138.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
8,rsmax2,fast.iamb,mi,0.1,hc,bde,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
9,rsmax2,fast.iamb,mi,0.1,hc,bic,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,139.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,139.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
12,rsmax2,fast.iamb,x2,0.01,hc,bde,118.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
13,rsmax2,fast.iamb,x2,0.01,hc,bic,118.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,138.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-6831.483254631636,-6948.285373686662
