,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
1,h2pc,mi,0.01,bic,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
2,h2pc,mi,0.05,bde,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
3,h2pc,mi,0.05,bic,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
4,h2pc,mi,0.1,bde,98.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
5,h2pc,mi,0.1,bic,98.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
6,h2pc,x2,0.01,bde,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
7,h2pc,x2,0.01,bic,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
8,h2pc,x2,0.05,bde,98.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
9,h2pc,x2,0.05,bic,98.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
10,h2pc,x2,0.1,bde,98.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
11,h2pc,x2,0.1,bic,98.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
12,mmhc,mi,0.01,bde,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
13,mmhc,mi,0.01,bic,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
14,mmhc,mi,0.05,bde,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
15,mmhc,mi,0.05,bic,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
16,mmhc,mi,0.1,bde,160.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
17,mmhc,mi,0.1,bic,160.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
18,mmhc,x2,0.01,bde,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
19,mmhc,x2,0.01,bic,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
20,mmhc,x2,0.05,bde,160.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
21,mmhc,x2,0.05,bic,160.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
22,mmhc,x2,0.1,bde,160.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
23,mmhc,x2,0.1,bic,160.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-740.7902708390695,-809.5252072825898
